"Team","X","Opponent","Date","Game.ID","Off.Pct","Off.Pass.Avg","Off.Rush.Avg","Off.Tot.Avg","Off.X1stDowns.PerPos","Off.X1stDowns.Avg","Off.Tot.TD","Off.TD.PossPct","Off.Points","Off.Points.PerPos","Off.FG.","Off.FGA.PossPct","Off.FGM.PossPct","Off.FGF.PossPct","Off.XP.","Off.XPM.PossPct","Off.XPF.PossPct","Off.Scoring.PossPct","Off.NonScoring.PossPct","Off.Negative.PossPct","Off.X3rdDown..Conversion..","Off.X4thDown..Conversion..","Off.RedZone..TD..","Off.Minus.Def.Points.Margin","Off.Minus.Def.Points.Margin.PerPos","Off.Minus.Def.TD.Margin","Off.Minus.Def.TD.Margin.PerPos","Off.Minus.Def.Yds.Margin.Avg","Def.Sfty","Def.Sfty.PossPct","Def.QB.Hurries","Def.QB.Hurries.PerPos","Def.QB.Hurries.Avg","Def.KicksPunts.Blocked","Def.KicksPunts.Blocked.Pct","Def.Tackles.Solo.Avg","Def.Tackles.Ast.Avg","Def.Tackles.Tot.Avg","Def.Tackles.Loss","Def.Tackles.Sk","Def.Tackles.Loss.PerPos","Def.Tackles.Sk.PerPos","Def.Tackles.Loss.Avg","Def.Tackles.Sk.Avg","Def.QB.Hurries.To.Pass.Att.Ratio","Def.Tackles.Sk.To.Pass.Att.Ratio","Def.Int.PD.PerPos","Def.Int.PD.Avg","Def.Fumbles.FF","Def.Fumbles.FF.PerPos","Def.Fumbles.FF.Avg","Def.Tot.TD.PossPct","Def.Tot.Pts.PerPos","Off.ST.Punting.Punts","Off_w_ST.Punt.PossPct","Off_w_ST.Punt.Sfty.PossPct","Off.ST.Punting.Avg","Off.ST.Return.TD","Off.ST.Return.Yds","Off.ST.Return.TD.PerRet","Off.ST.Return.Yds.PerRet","Off.ST.Return.TD.PossPct","Off.ST.Return.Yds.PerPos","Off_w_ST.Tot.TO","Off_w_ST.Tot.TO.PossPct","Off_w_ST.Tot.TO.NonScoring","Off_w_ST.Tot.TO.NonScoring.PossPct","Off_w_ST.Pts","Off_w_ST.Pts.PerPos","Off_w_ST.Yds.Avg","Off_w_ST.Yds","Off_w_ST.TD","Def_w_ST.Pts","Def_w_ST.Pts.PerPos","Def_w_ST.TD","Def_w_ST.TD.PossPct","Off_w_ST.Minus.Def_w_ST.Points.Margin","Off_w_ST.Minus.Def_w_ST.Points.Margin.PerPos","Off_w_ST.Minus.Def_w_ST.TD.Margin","Off_w_ST.Minus.Def_w_ST.TD.Margin.PerPos","Off_w_ST.Minus.Def_w_ST.Yds.Margin","Off_w_ST.Minus.Def_w_ST.Yds.Margin.Avg","Off_w_ST.TD.TO.Diff","Off_w_ST.Scoring.PossPct","Off_w_ST.FGM.PossPct","Off_w_ST.TD.PossPct","Off_w_ST.Empty.PossPct","Off_w_ST.FGF.PossPct","Off_w_ST.Negative.PossPct","Off_w_ST.Plays.PerPos","Homefield"
"Air Force","","Non-Major","2013-08-31",1,63.6,6.5,6.39,6.4,3.5,0.373333333333333,5,0.625,38,4.75,1,0.125,0.125,0,1,0.625,0,0.75,0.25,NA,76.92,0,80,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.25,0.25,36.5,0,14,0,7,0,1.75,0,0,0,0,38,4.75,6.42857142857143,495,5,0,0,0,0,38,4.75,5,0.625,NA,NA,5,0.75,0.125,0.625,0.25,0,0,9.625,""
"Air Force","","Utah State","2013-09-07",2,33.3,6,3.31,4,1.33333333333333,0.238805970149254,2,0.166666666666667,20,1.66666666666667,1,0.166666666666667,0.166666666666667,0,1,0.166666666666667,0,0.333333333333333,0.666666666666667,0,13.33,75,33.33,20,1.66666666666667,2,0.166666666666667,4.02985074626866,0,0,0,0,0,0,0,0.402985074626866,0.716417910447761,1.36363636363636,4,0,0.333333333333333,0,0.0727272727272727,0,0,0,0.333333333333333,0.222222222222222,1,0.0833333333333333,0.0181818181818182,0,0,6,0.5,0.5,41,0,15,0,15,0,1.25,1,0.0833333333333333,1,0.0833333333333333,20,1.66666666666667,4.19117647058824,285,2,0,0,0,0,20,1.66666666666667,2,0.166666666666667,285,4.19117647058824,1,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0,0,5.66666666666667,""
"Air Force","@","Boise State","2013-09-13",3,40,9.9,3.62,4.6,2.125,0.274193548387097,2,0.25,20,2.5,1,0.25,0.25,0,1,0.25,0,0.5,0.5,0,42.86,100,50,20,2.5,2,0.25,4.62903225806452,0,0,0,0,0,0,0,0.548387096774194,0.645161290322581,1.32142857142857,3,0,0.375,0,0.0535714285714286,0,0,0,0.125,0.1,0,0,0,0,0,3,0.375,0.375,35.67,0,33,0,33,0,4.125,1,0.125,1,0.125,20,2.5,5.07936507936508,320,2,0,0,0,0,20,2.5,2,0.25,320,5.07936507936508,1,0.5,0.25,0.25,0.5,0,0,7.875,"@"
"Air Force","","Wyoming","2013-09-21",4,60,6.4,6.07,6.1,2.18181818181818,0.311688311688312,3,0.272727272727273,23,2.09090909090909,0.5,0.181818181818182,0.0909090909090909,0.0909090909090909,1,0.181818181818182,0,0.363636363636364,0.636363636363636,0,42.86,33.33,33.33,23,2.09090909090909,3,0.272727272727273,6.14285714285714,0,0,0,0,0,0,0,0.636363636363636,0.545454545454545,1.31884057971015,6,1,0.545454545454545,0.0909090909090909,0.0869565217391304,0.012987012987013,0,0.05,0.0909090909090909,0.05,1,0.0909090909090909,0.0144927536231884,0,0,3,0.272727272727273,0.272727272727273,44.33,0,64,0,16,0,5.81818181818182,1,0.0909090909090909,1,0.0909090909090909,23,2.09090909090909,6.62962962962963,537,3,0,0,0,0,23,2.09090909090909,3,0.272727272727273,537,6.62962962962963,2,0.363636363636364,0.0909090909090909,0.272727272727273,0.636363636363636,0.0909090909090909,0,7.36363636363636,""
"Air Force","@","Nevada","2013-09-28",5,54.5,7.1,7.35,7.3,1.8,0.290322580645161,6,0.6,42,4.2,0,0,0,0,1,0.6,0,0.6,0.4,0,58.33,100,100,42,4.2,6,0.6,7.20967741935484,0,0,0,0,0,0,0,0.564516129032258,0.564516129032258,1.2280701754386,4,1,0.4,0.1,0.0701754385964912,0.0161290322580645,0,0.0909090909090909,0,0,0,0,0,0,0,3,0.3,0.3,39.67,0,70,0,23.3333333333333,0,7,1,0.1,1,0.1,42,4.2,8.04615384615385,523,6,0,0,0,0,42,4.2,6,0.6,517,7.95384615384615,5,0.6,0,0.6,0.4,0,0,6.5,"@"
"Air Force","@","Navy","2013-10-05",6,43.8,5.1,4.05,4.3,1.9,0.26027397260274,1,0.1,10,1,0.5,0.2,0.1,0.1,1,0.1,0,0.2,0.8,0,55.56,0,100,10,1,1,0.1,4.12328767123288,0,0,4,0.4,0.0547945205479452,0,0,0.726027397260274,0.301369863013699,1.171875,3,0,0.3,0,0.046875,0,0.25,0,0.2,0.125,1,0.1,0.015625,0,0,3,0.3,0.3,42.33,0,62,0,15.5,0,6.2,3,0.3,3,0.3,10,1,4.87012987012987,375,1,0,0,0,0,10,1,1,0.1,363,4.71428571428571,-2,0.2,0.1,0.1,0.8,0.1,0,7.7,"@"
"Air Force","","San Diego State","2013-10-10",7,50,12.5,3.45,5.2,1.16666666666667,0.229508196721311,2,0.166666666666667,20,1.66666666666667,1,0.166666666666667,0.166666666666667,0,1,0.166666666666667,0,0.333333333333333,0.666666666666667,0,21.43,66.67,100,20,1.66666666666667,2,0.166666666666667,5.22950819672131,0,0,0,0,0,0,0,0.524590163934426,0.622950819672131,1.27272727272727,8,2,0.666666666666667,0.166666666666667,0.145454545454545,0.0327868852459016,0,0.166666666666667,0.0833333333333333,0.0833333333333333,2,0.166666666666667,0.0363636363636364,0,0,6,0.5,0.5,47.33,0,0,0,0,0,0,1,0.0833333333333333,1,0.0833333333333333,20,1.66666666666667,5.22950819672131,319,2,0,0,0,0,20,1.66666666666667,2,0.166666666666667,319,5.22950819672131,1,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0,0,5.08333333333333,""
"Air Force","","Notre Dame","2013-10-26",8,66.7,4.1,4.46,4.4,1.72727272727273,0.246753246753247,1,0.0909090909090909,10,0.909090909090909,1,0.0909090909090909,0.0909090909090909,0,1,0.0909090909090909,0,0.181818181818182,0.818181818181818,0,41.18,33.33,50,10,0.909090909090909,1,0.0909090909090909,4.4025974025974,0,0,0,0,0,0,0,0.753246753246753,0.38961038961039,1.20547945205479,6,0,0.545454545454545,0,0.0821917808219178,0,0,0,0,0,2,0.181818181818182,0.0273972602739726,0,0,5,0.454545454545455,0.454545454545455,36,0,45,0,15,0,4.09090909090909,2,0.181818181818182,2,0.181818181818182,10,0.909090909090909,4.8,384,1,0,0,0,0,10,0.909090909090909,1,0.0909090909090909,384,4.8,-1,0.181818181818182,0.0909090909090909,0.0909090909090909,0.818181818181818,0,0,7.27272727272727,""
"Air Force","","Army","2013-11-02",9,87.5,13.9,7.46,8.4,1.54545454545455,0.314814814814815,6,0.545454545454545,42,3.81818181818182,0,0,0,0,1,0.545454545454545,0,0.545454545454545,0.454545454545455,0,58.33,100,100,42,3.81818181818182,6,0.545454545454545,8.40740740740741,0,0,0,0,0,0,0,0.5,0.703703703703704,1.22641509433962,2,0,0.181818181818182,0,0.0377358490566038,0,0,0,0,0,2,0.181818181818182,0.0377358490566038,0,0,4,0.363636363636364,0.363636363636364,37.25,0,27,0,13.5,0,2.45454545454545,1,0.0909090909090909,1,0.0909090909090909,42,3.81818181818182,8.58928571428571,481,6,0,0,0,0,42,3.81818181818182,6,0.545454545454545,481,8.58928571428571,5,0.545454545454545,0,0.545454545454545,0.454545454545455,0,0,5.09090909090909,""
"Air Force","@","New Mexico","2013-11-08",10,65.2,8.2,5.35,6.3,3.125,0.352112676056338,5,0.625,37,4.625,1,0.125,0.125,0,0.8,0.5,0.125,0.75,0.25,0,50,75,100,37,4.625,5,0.625,6.26760563380282,0,0,0,0,0,1,0.5,0.535211267605634,0.591549295774648,1.26984126984127,4,1,0.5,0.125,0.0634920634920635,0.0140845070422535,0,0.0434782608695652,0.125,0.0434782608695652,1,0.125,0.0158730158730159,0,0,1,0.125,0.125,47,0,162,0,27,0,20.25,0,0,0,0,37,4.625,7.88311688311688,607,5,0,0,0,0,37,4.625,5,0.625,607,7.88311688311688,5,0.75,0.125,0.625,0.25,0,0,9.625,"@"
"Air Force","","Nevada-Las Vegas","2013-11-21",11,30.8,5.4,4.15,4.4,1.54545454545455,0.25,3,0.272727272727273,21,1.90909090909091,0,0,0,0,1,0.272727272727273,0,0.272727272727273,0.727272727272727,0,50,0,100,21,1.90909090909091,3,0.272727272727273,4.38235294117647,0,0,0,0,0,1,0.166666666666667,0.632352941176471,0.411764705882353,1.20338983050847,8,3,0.727272727272727,0.272727272727273,0.135593220338983,0.0441176470588235,0,0.230769230769231,0.181818181818182,0.153846153846154,1,0.0909090909090909,0.0169491525423729,0,0,6,0.545454545454545,0.545454545454545,24.5,0,86,0,21.5,0,7.81818181818182,1,0.0909090909090909,1,0.0909090909090909,21,1.90909090909091,5.33333333333333,384,3,0,0,0,0,21,1.90909090909091,3,0.272727272727273,384,5.33333333333333,2,0.272727272727273,0,0.272727272727273,0.727272727272727,0,0,6.54545454545455,""
"Air Force","@","Colorado State","2013-11-30",12,55,6.3,3.5,4.4,1.33333333333333,0.25,2,0.166666666666667,13,1.08333333333333,0,0,0,0,1,0.0833333333333333,0,0.166666666666667,0.833333333333333,0,26.67,50,100,13,1.08333333333333,2,0.166666666666667,4.359375,0,0,4,0.333333333333333,0.0625,0,0,0.546875,0.6875,1.43636363636364,2,0,0.166666666666667,0,0.0363636363636364,0,0.2,0,0.0833333333333333,0.05,2,0.166666666666667,0.0363636363636364,0,0,7,0.583333333333333,0.583333333333333,40.43,0,109,0,21.8,0,9.08333333333333,1,0.0833333333333333,1,0.0833333333333333,13,1.08333333333333,5.6231884057971,388,2,0,0,0,0,13,1.08333333333333,2,0.166666666666667,388,5.6231884057971,1,0.166666666666667,0,0.166666666666667,0.833333333333333,0,0,5.75,"@"
"Akron","@","Central Florida","2013-08-29",13,72,4.6,3.83,4.2,1.5,0.25,1,0.1,7,0.7,0,0,0,0,1,0.1,0,0.1,0.9,0,50,0,100,7,0.7,1,0.1,4.06666666666667,0,0,3,0.3,0.05,0,0,0.566666666666667,0.7,1.43396226415094,10,1,1,0.1,0.188679245283019,0.0166666666666667,0.12,0.04,0.4,0.16,0,0,0,0,0,7,0.7,0.7,46.71,0,89,0,14.8333333333333,0,8.9,2,0.2,2,0.2,7,0.7,5.13636363636364,339,1,0,0,0,0,7,0.7,1,0.1,333,5.04545454545455,-1,0.1,0,0.1,0.9,0,0,6.6,"@"
"Akron","","Non-Major","2013-09-07",14,62.5,9,2.76,6.2,1.27272727272727,0.245614035087719,5,0.454545454545455,35,3.18181818181818,0,0,0,0,1,0.454545454545455,0,0.454545454545455,0.545454545454545,NA,61.54,0,100,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.454545454545455,0.454545454545455,45.8,0,67,0,16.75,0,6.09090909090909,1,0.0909090909090909,1,0.0909090909090909,35,3.18181818181818,6.9344262295082,423,5,0,0,0,0,35,3.18181818181818,5,0.454545454545455,NA,NA,4,0.454545454545455,0,0.454545454545455,0.545454545454545,0,0,5.54545454545455,""
