"","Team","X","Opponent","Result","Date"
"210","Arkansas State","@","Nebraska","L (9-38)","2009-09-12"
"310","Arkansas State","","Troy","L (27-30)","2009-09-26"
"410","Arkansas State","@","Iowa","L (21-24)","2009-10-03"
"510","Arkansas State","@","Louisiana-Monroe","L (10-16)","2009-10-13"
"610","Arkansas State","","Florida International","W (27-10)","2009-10-24"
"74","Arkansas State","@","Louisville","L (13-21)","2009-10-31"
"81","Arkansas State","","Louisiana","L (18-21)","2009-11-07"
"91","Arkansas State","@","Florida Atlantic","L (18-35)","2009-11-14"
"101","Arkansas State","@","Middle Tennessee State","L (14-38)","2009-11-21"
"111","Arkansas State","","North Texas","W (30-26)","2009-11-28"
"121","Arkansas State","@","Western Kentucky","W (24-20)","2009-12-03"
"112","Arkansas","","Missouri State","W (48-10)","2009-09-05"
"211","Arkansas","","Georgia","L (41-52)","2009-09-19"
"411","Arkansas","N","Texas A&M","W (47-19)","2009-10-03"
"511","Arkansas","","Auburn","W (44-23)","2009-10-10"
"611","Arkansas","@","Florida","L (20-23)","2009-10-17"
"77","Arkansas","@","Mississippi","L (17-30)","2009-10-24"
"82","Arkansas","","Eastern Michigan","W (63-27)","2009-10-31"
"92","Arkansas","","South Carolina","W (33-16)","2009-11-07"
"102","Arkansas","","Troy","W (56-20)","2009-11-14"
"113","Arkansas","","Mississippi State","W (42-21)","2009-11-21"
"122","Arkansas","@","Louisiana State","L (30-33)","2009-11-28"
"131","Arkansas","N","East Carolina","W (20-17)","2010-01-02"
"114","Army","@","Eastern Michigan","W (27-14)","2009-09-05"
"212","Army","","Duke","L (19-35)","2009-09-12"
"311","Army","","Ball State","W (24-17)","2009-09-19"
"412","Army","@","Iowa State","L (10-31)","2009-09-26"
"512","Army","","Tulane","L (16-17)","2009-10-03"
"612","Army","","Vanderbilt","W (16-13)","2009-10-10"
"78","Army","@","Temple","L (13-27)","2009-10-17"
"83","Army","","Rutgers","L (10-27)","2009-10-23"
"103","Army","","Virginia Military Institute","W (22-17)","2009-11-14"
"115","Army","@","North Texas","W (17-13)","2009-11-21"
"123","Army","N","Navy","L (3-17)","2009-12-12"
"116","Auburn","","Louisiana Tech","W (37-13)","2009-09-05"
"213","Auburn","","Mississippi State","W (49-24)","2009-09-12"
"312","Auburn","","West Virginia","W (41-30)","2009-09-19"
"413","Auburn","","Ball State","W (54-30)","2009-09-26"
"513","Auburn","@","Tennessee","W (26-22)","2009-10-03"
"79","Auburn","","Kentucky","L (14-21)","2009-10-17"
"84","Auburn","@","Louisiana State","L (10-31)","2009-10-24"
"93","Auburn","","Mississippi","W (33-20)","2009-10-31"
"104","Auburn","","Furman","W (63-31)","2009-11-07"
"117","Auburn","@","Georgia","L (24-31)","2009-11-14"
"132","Auburn","N","Northwestern","W (38-35)","2010-01-01"
"118","Ball State","","North Texas","L (10-20)","2009-09-03"
"214","Ball State","","New Hampshire","L (16-23)","2009-09-12"
"514","Ball State","","Toledo","L (30-37)","2009-10-03"
"613","Ball State","@","Temple","L (19-24)","2009-10-10"
"710","Ball State","","Bowling Green State","L (17-31)","2009-10-17"
"85","Ball State","@","Eastern Michigan","W (29-27)","2009-10-24"
"94","Ball State","","Ohio","L (17-20)","2009-10-31"
"105","Ball State","@","Northern Illinois","L (20-26)","2009-11-12"
"119","Ball State","","Central Michigan","L (3-35)","2009-11-18"
"124","Ball State","@","Western Michigan","W (22-17)","2009-11-24"
"120","Baylor","@","Wake Forest","W (24-21)","2009-09-05"
"215","Baylor","","Connecticut","L (22-30)","2009-09-19"
"313","Baylor","","Northwestern State","W (68-13)","2009-09-26"
"414","Baylor","","Kent State","W (31-15)","2009-10-03"
"515","Baylor","@","Oklahoma","L (7-33)","2009-10-10"
"614","Baylor","@","Iowa State","L (10-24)","2009-10-17"
"711","Baylor","","Oklahoma State","L (7-34)","2009-10-24"
"86","Baylor","","Nebraska","L (10-20)","2009-10-31"
"95","Baylor","@","Missouri","W (40-32)","2009-11-07"
"106","Baylor","","Texas","L (14-47)","2009-11-14"
"1110","Baylor","@","Texas A&M","L (3-38)","2009-11-21"
"125","Baylor","N","Texas Tech","L (13-20)","2009-11-28"
"126","Boise State","","Oregon","W (19-8)","2009-09-03"
"216","Boise State","","Miami (OH)","W (48-0)","2009-09-12"
"314","Boise State","@","Fresno State","W (51-34)","2009-09-18"
"415","Boise State","@","Bowling Green State","W (49-14)","2009-09-26"
"516","Boise State","","California-Davis","W (34-16)","2009-10-03"
"615","Boise State","@","Tulsa","W (28-21)","2009-10-14"
"712","Boise State","@","Hawaii","W (54-9)","2009-10-24"
"87","Boise State","","San Jose State","W (45-7)","2009-10-31"
"96","Boise State","@","Louisiana Tech","W (45-35)","2009-11-06"
"107","Boise State","","Idaho","W (63-25)","2009-11-14"
"1111","Boise State","@","Utah State","W (52-21)","2009-11-20"
"127","Boise State","","Nevada","W (44-33)","2009-11-27"
"133","Boise State","","New Mexico State","W (42-7)","2009-12-05"
"141","Boise State","N","Texas Christian","W (17-10)","2010-01-04"
"128","Boston College","","Northeastern","W (54-0)","2009-09-05"
"217","Boston College","","Kent State","W (34-7)","2009-09-12"
"315","Boston College","@","Clemson","L (7-25)","2009-09-19"
"416","Boston College","","Wake Forest","W (27-24)","2009-09-26"
"517","Boston College","","Florida State","W (28-21)","2009-10-03"
"616","Boston College","@","Virginia Tech","L (14-48)","2009-10-10"
"713","Boston College","","North Carolina State","W (52-20)","2009-10-17"
"88","Boston College","@","Notre Dame","L (16-20)","2009-10-24"
"97","Boston College","","Central Michigan","W (31-10)","2009-10-31"
"108","Boston College","@","Virginia","W (14-10)","2009-11-14"
"1112","Boston College","","North Carolina","L (13-31)","2009-11-21"
"129","Boston College","@","Maryland","W (19-17)","2009-11-28"
"134","Boston College","N","Southern California","L (13-24)","2009-12-26"
"130","Bowling Green State","","Troy","W (31-14)","2009-09-03"
"218","Bowling Green State","@","Missouri","L (20-27)","2009-09-12"
"316","Bowling Green State","@","Marshall","L (10-17)","2009-09-19"
"518","Bowling Green State","","Ohio","L (37-44)","2009-10-03"
"617","Bowling Green State","@","Kent State","W (36-35)","2009-10-10"
"89","Bowling Green State","","Central Michigan","L (10-24)","2009-10-24"
"98","Bowling Green State","@","Buffalo","W (30-29)","2009-11-03"
"109","Bowling Green State","@","Miami (OH)","W (35-14)","2009-11-12"
"1210","Bowling Green State","","Toledo","W (38-24)","2009-11-27"
"135","Bowling Green State","N","Idaho","L (42-43)","2009-12-30"
"136","Brigham Young","N","Oklahoma","W (14-13)","2009-09-05"
"219","Brigham Young","@","Tulane","W (54-3)","2009-09-12"
"317","Brigham Young","","Florida State","L (28-54)","2009-09-19"
"417","Brigham Young","","Colorado State","W (42-23)","2009-09-26"
"519","Brigham Young","","Utah State","W (35-17)","2009-10-02"
"618","Brigham Young","@","Nevada-Las Vegas","W (59-21)","2009-10-10"
"714","Brigham Young","@","San Diego State","W (38-28)","2009-10-17"
"810","Brigham Young","","Texas Christian","L (7-38)","2009-10-24"
"99","Brigham Young","@","Wyoming","W (52-0)","2009-11-07"
"1010","Brigham Young","@","New Mexico","W (24-19)","2009-11-14"
"1211","Brigham Young","","Utah","W (26-23)","2009-11-28"
"137","Brigham Young","N","Oregon State","W (44-20)","2009-12-22"
"138","Buffalo","@","Texas-El Paso","W (23-17)","2009-09-05"
"220","Buffalo","","Pittsburgh","L (27-54)","2009-09-12"
"318","Buffalo","@","Central Florida","L (17-23)","2009-09-19"
"418","Buffalo","@","Temple","L (13-37)","2009-09-26"
"520","Buffalo","","Central Michigan","L (13-20)","2009-10-03"
"619","Buffalo","","Gardner-Webb","W (40-3)","2009-10-10"
"811","Buffalo","@","Western Michigan","L (31-34)","2009-10-24"
"1011","Buffalo","","Ohio","L (24-27)","2009-11-10"
"1113","Buffalo","@","Miami (OH)","W (42-17)","2009-11-18"
"1212","Buffalo","@","Kent State","W (9-6)","2009-11-27"
"139","California","","Maryland","W (52-13)","2009-09-05"
"221","California","","Eastern Washington","W (59-7)","2009-09-12"
"319","California","@","Minnesota","W (35-21)","2009-09-19"
"419","California","@","Oregon","L (3-42)","2009-09-26"
"521","California","","Southern California","L (3-30)","2009-10-03"
"620","California","@","UCLA","W (45-26)","2009-10-17"
"715","California","","Washington State","W (49-17)","2009-10-24"
"910","California","","Oregon State","L (14-31)","2009-11-07"
"1114","California","@","Stanford","W (34-28)","2009-11-21"
"1213","California","@","Washington","L (10-42)","2009-12-05"
"1310","California","N","Utah","L (27-37)","2009-12-23"
"140","Central Florida","","Samford","W (28-24)","2009-09-05"
"222","Central Florida","@","Southern Mississippi","L (19-26)","2009-09-12"
"420","Central Florida","@","East Carolina","L (14-19)","2009-09-26"
"522","Central Florida","","Memphis","W (32-14)","2009-10-03"
"621","Central Florida","","Miami (FL)","L (7-27)","2009-10-17"
"716","Central Florida","@","Rice","W (49-7)","2009-10-24"
"812","Central Florida","","Marshall","W (21-20)","2009-11-01"
"911","Central Florida","@","Texas","L (3-35)","2009-11-07"
"1012","Central Florida","","Houston","W (37-32)","2009-11-14"
"1115","Central Florida","","Tulane","W (49-0)","2009-11-21"
"1311","Central Florida","N","Rutgers","L (24-45)","2009-12-19"
"223","Central Michigan","@","Michigan State","W (29-27)","2009-09-12"
"320","Central Michigan","","Alcorn State","W (48-0)","2009-09-19"
"622","Central Michigan","","Eastern Michigan","W (56-8)","2009-10-10"
"717","Central Michigan","@","Western Michigan","W (34-23)","2009-10-17"
"1013","Central Michigan","","Toledo","W (56-28)","2009-11-11"
"1214","Central Michigan","","Northern Illinois","W (45-31)","2009-11-27"
"1312","Central Michigan","N","Ohio","W (20-10)","2009-12-04"
"143","Central Michigan","N","Troy","W (44-41)","2010-01-06"
"142","Cincinnati","@","Rutgers","W (47-15)","2009-09-07"
"224","Cincinnati","","Southeast Missouri State","W (70-3)","2009-09-12"
"321","Cincinnati","@","Oregon State","W (28-18)","2009-09-19"
"421","Cincinnati","","Fresno State","W (28-20)","2009-09-26"
"523","Cincinnati","@","Miami (OH)","W (37-13)","2009-10-03"
"623","Cincinnati","@","South Florida","W (34-17)","2009-10-15"
"718","Cincinnati","","Louisville","W (41-10)","2009-10-24"
"813","Cincinnati","@","Syracuse","W (28-7)","2009-10-31"
"912","Cincinnati","","Connecticut","W (47-45)","2009-11-07"
"1014","Cincinnati","","West Virginia","W (24-21)","2009-11-13"
"1116","Cincinnati","","Illinois","W (49-36)","2009-11-27"
"1215","Cincinnati","@","Pittsburgh","W (45-44)","2009-12-05"
"1313","Cincinnati","N","Florida","L (24-51)","2010-01-01"
"144","Clemson","","Middle Tennessee State","W (37-14)","2009-09-05"
"225","Clemson","@","Georgia Tech","L (27-30)","2009-09-10"
"422","Clemson","","Texas Christian","L (10-14)","2009-09-26"
"524","Clemson","@","Maryland","L (21-24)","2009-10-03"
"624","Clemson","","Wake Forest","W (38-3)","2009-10-17"
"719","Clemson","@","Miami (FL)","W (40-37)","2009-10-24"
"814","Clemson","","Coastal Carolina","W (49-3)","2009-10-31"
"913","Clemson","","Florida State","W (40-24)","2009-11-07"
"1015","Clemson","@","North Carolina State","W (43-23)","2009-11-14"
"1117","Clemson","","Virginia","W (34-21)","2009-11-21"
"1216","Clemson","@","South Carolina","L (17-34)","2009-11-28"
"1314","Clemson","N","Georgia Tech","L (34-39)","2009-12-05"
"145","Clemson","N","Kentucky","W (21-13)","2009-12-27"
"146","Colorado State","@","Colorado","W (23-17)","2009-09-06"
"226","Colorado State","","Weber State","W (24-23)","2009-09-12"
"322","Colorado State","","Nevada","W (35-20)","2009-09-19"
"525","Colorado State","@","Idaho","L (29-31)","2009-10-03"
"625","Colorado State","","Utah","L (17-24)","2009-10-10"
"720","Colorado State","@","Texas Christian","L (6-44)","2009-10-17"
"815","Colorado State","","San Diego State","L (28-42)","2009-10-24"
"1016","Colorado State","@","Nevada-Las Vegas","L (16-35)","2009-11-07"
"1118","Colorado State","@","New Mexico","L (27-29)","2009-11-21"
"1217","Colorado State","","Wyoming","L (16-17)","2009-11-27"
"227","Colorado","@","Toledo","L (38-54)","2009-09-11"
"323","Colorado","","Wyoming","W (24-0)","2009-09-19"
"423","Colorado","@","West Virginia","L (24-35)","2009-10-01"
"526","Colorado","@","Texas","L (14-38)","2009-10-10"
"626","Colorado","","Kansas","W (34-30)","2009-10-17"
"721","Colorado","@","Kansas State","L (6-20)","2009-10-24"
"816","Colorado","","Missouri","L (17-36)","2009-10-31"
"914","Colorado","","Texas A&M","W (35-34)","2009-11-07"
"1017","Colorado","@","Iowa State","L (10-17)","2009-11-14"
"1119","Colorado","@","Oklahoma State","L (28-31)","2009-11-19"
"1218","Colorado","","Nebraska","L (20-28)","2009-11-27"
"147","Connecticut","@","Ohio","W (23-16)","2009-09-05"
"228","Connecticut","","North Carolina","L (10-12)","2009-09-12"
"424","Connecticut","","Rhode Island","W (52-10)","2009-09-26"
"527","Connecticut","@","Pittsburgh","L (21-24)","2009-10-10"
"627","Connecticut","","Louisville","W (38-25)","2009-10-17"
"722","Connecticut","@","West Virginia","L (24-28)","2009-10-24"
"817","Connecticut","","Rutgers","L (24-28)","2009-10-31"
"1018","Connecticut","@","Notre Dame","W (33-30)","2009-11-21"
"1120","Connecticut","","Syracuse","W (56-31)","2009-11-28"
"1219","Connecticut","","South Florida","W (29-27)","2009-12-05"
"1315","Connecticut","N","South Carolina","W (20-7)","2010-01-02"
"148","Duke","","Richmond","L (16-24)","2009-09-05"
"324","Duke","@","Kansas","L (16-44)","2009-09-19"
"425","Duke","","North Carolina Central","W (49-14)","2009-09-26"
"528","Duke","","Virginia Tech","L (26-34)","2009-10-03"
"628","Duke","@","North Carolina State","W (49-28)","2009-10-10"
"723","Duke","","Maryland","W (17-13)","2009-10-24"
"818","Duke","@","Virginia","W (28-17)","2009-10-31"
"915","Duke","@","North Carolina","L (6-19)","2009-11-07"
"1019","Duke","","Georgia Tech","L (10-49)","2009-11-14"
"1121","Duke","@","Miami (FL)","L (16-34)","2009-11-21"
"1220","Duke","","Wake Forest","L (34-45)","2009-11-28"
"149","East Carolina","","Appalachian State","W (29-24)","2009-09-05"
"229","East Carolina","@","West Virginia","L (20-35)","2009-09-12"
"325","East Carolina","@","North Carolina","L (17-31)","2009-09-19"
"529","East Carolina","@","Marshall","W (21-17)","2009-10-03"
"629","East Carolina","@","Southern Methodist","L (21-28)","2009-10-10"
"724","East Carolina","","Rice","W (49-13)","2009-10-17"
"819","East Carolina","@","Memphis","W (38-19)","2009-10-27"
"916","East Carolina","","Virginia Tech","L (3-16)","2009-11-05"
"1020","East Carolina","@","Tulsa","W (44-17)","2009-11-15"
"1221","East Carolina","","Southern Mississippi","W (25-20)","2009-11-28"
"1316","East Carolina","","Houston","W (38-32)","2009-12-05"
"230","Eastern Michigan","@","Northwestern","L (24-27)","2009-09-12"
"326","Eastern Michigan","@","Michigan","L (17-45)","2009-09-19"
"426","Eastern Michigan","","Temple","L (12-24)","2009-10-03"
"630","Eastern Michigan","","Kent State","L (6-28)","2009-10-17"
"917","Eastern Michigan","@","Northern Illinois","L (6-50)","2009-11-05"
"1021","Eastern Michigan","","Western Michigan","L (14-35)","2009-11-14"
"1122","Eastern Michigan","@","Toledo","L (21-47)","2009-11-20"
"150","Florida Atlantic","@","Nebraska","L (3-49)","2009-09-05"
"231","Florida Atlantic","@","South Carolina","L (16-38)","2009-09-19"
"327","Florida Atlantic","","Louisiana-Monroe","L (25-27)","2009-09-26"
"427","Florida Atlantic","","Wyoming","L (28-30)","2009-10-03"
"530","Florida Atlantic","@","North Texas","W (44-40)","2009-10-17"
"631","Florida Atlantic","@","Louisiana","W (51-29)","2009-10-24"
"725","Florida Atlantic","","Middle Tennessee State","L (20-27)","2009-10-31"
"1022","Florida Atlantic","@","Troy","L (21-47)","2009-11-21"
"1123","Florida Atlantic","","Western Kentucky","W (29-23)","2009-11-28"
"1222","Florida Atlantic","@","Florida International","W (28-21)","2009-12-05"
"232","Florida International","@","Rutgers","L (15-23)","2009-09-19"
"328","Florida International","","Toledo","L (31-41)","2009-09-26"
"428","Florida International","@","Louisiana-Monroe","L (35-48)","2009-10-03"
"531","Florida International","@","Western Kentucky","W (37-20)","2009-10-10"
"632","Florida International","","Troy","L (33-42)","2009-10-17"
"820","Florida International","","Louisiana","W (20-17)","2009-10-31"
"918","Florida International","@","Middle Tennessee State","L (21-48)","2009-11-07"
"1023","Florida International","","North Texas","W (35-28)","2009-11-14"
"1124","Florida International","@","Florida","L (3-62)","2009-11-21"
"151","Florida State","","Miami (FL)","L (34-38)","2009-09-07"
"233","Florida State","","Jacksonville State","W (19-9)","2009-09-12"
"429","Florida State","","South Florida","L (7-17)","2009-09-26"
"633","Florida State","","Georgia Tech","L (44-49)","2009-10-10"
"726","Florida State","@","North Carolina","W (30-27)","2009-10-22"
"821","Florida State","","North Carolina State","W (45-42)","2009-10-31"
"1024","Florida State","@","Wake Forest","W (41-28)","2009-11-14"
"1125","Florida State","","Maryland","W (29-26)","2009-11-21"
"1223","Florida State","@","Florida","L (10-37)","2009-11-28"
"1317","Florida State","N","West Virginia","W (33-21)","2010-01-01"
"152","Florida","","Charleston Southern","W (62-3)","2009-09-05"
"234","Florida","","Troy","W (56-6)","2009-09-12"
"329","Florida","","Tennessee","W (23-13)","2009-09-19"
"430","Florida","@","Kentucky","W (41-7)","2009-09-26"
"532","Florida","@","Louisiana State","W (13-3)","2009-10-10"
"727","Florida","@","Mississippi State","W (29-19)","2009-10-24"
"822","Florida","N","Georgia","W (41-17)","2009-10-31"
"919","Florida","","Vanderbilt","W (27-3)","2009-11-07"
"1025","Florida","@","South Carolina","W (24-14)","2009-11-14"
"153","Fresno State","","California-Davis","W (51-0)","2009-09-05"
"235","Fresno State","@","Wisconsin","L (31-34)","2009-09-12"
"533","Fresno State","@","Hawaii","W (42-17)","2009-10-10"
"634","Fresno State","","San Jose State","W (41-21)","2009-10-17"
"728","Fresno State","@","New Mexico State","W (34-3)","2009-10-24"
"823","Fresno State","","Utah State","W (31-27)","2009-10-31"
"920","Fresno State","@","Idaho","W (31-21)","2009-11-07"
"1026","Fresno State","@","Nevada","L (14-52)","2009-11-14"
"1126","Fresno State","","Louisiana Tech","W (30-28)","2009-11-21"
"1224","Fresno State","@","Illinois","W (53-52)","2009-12-05"
"1318","Fresno State","N","Wyoming","L (28-35)","2009-12-19"
"154","Georgia Tech","","Jacksonville State","W (37-17)","2009-09-05"
"330","Georgia Tech","@","Miami (FL)","L (17-33)","2009-09-17"
"431","Georgia Tech","","North Carolina","W (24-7)","2009-09-26"
"534","Georgia Tech","@","Mississippi State","W (42-31)","2009-10-03"
"729","Georgia Tech","","Virginia Tech","W (28-23)","2009-10-17"
"824","Georgia Tech","@","Virginia","W (34-9)","2009-10-24"
"921","Georgia Tech","@","Vanderbilt","W (56-31)","2009-10-31"
"1027","Georgia Tech","","Wake Forest","W (30-27)","2009-11-07"
"1225","Georgia Tech","","Georgia","L (24-30)","2009-11-28"
"1410","Georgia Tech","N","Iowa","L (14-24)","2010-01-05"
"155","Georgia","@","Oklahoma State","L (10-24)","2009-09-05"
"236","Georgia","","South Carolina","W (41-37)","2009-09-12"
"535","Georgia","","Louisiana State","L (13-20)","2009-10-03"
"635","Georgia","@","Tennessee","L (19-45)","2009-10-10"
"730","Georgia","@","Vanderbilt","W (34-10)","2009-10-17"
"922","Georgia","","Tennessee Tech","W (38-0)","2009-11-07"
"1127","Georgia","","Kentucky","L (27-34)","2009-11-21"
"1319","Georgia","N","Texas A&M","W (44-20)","2009-12-28"
"156","Hawaii","","Central Arkansas","W (25-20)","2009-09-04"
"237","Hawaii","@","Washington State","W (38-20)","2009-09-12"
"331","Hawaii","@","Nevada-Las Vegas","L (33-34)","2009-09-19"
"432","Hawaii","@","Louisiana Tech","L (6-27)","2009-09-30"
"636","Hawaii","@","Idaho","L (23-35)","2009-10-17"
"825","Hawaii","@","Nevada","L (21-31)","2009-10-31"
"923","Hawaii","","Utah State","W (49-36)","2009-11-07"
"1028","Hawaii","","New Mexico State","W (24-6)","2009-11-14"
"1128","Hawaii","@","San Jose State","W (17-10)","2009-11-21"
"1226","Hawaii","","Navy","W (24-17)","2009-11-28"
"1320","Hawaii","","Wisconsin","L (10-51)","2009-12-05"
"157","Houston","","Northwestern State","W (55-7)","2009-09-05"
"238","Houston","@","Oklahoma State","W (45-35)","2009-09-12"
"332","Houston","","Texas Tech","W (29-28)","2009-09-26"
"433","Houston","@","Texas-El Paso","L (41-58)","2009-10-03"
"536","Houston","@","Mississippi State","W (31-24)","2009-10-10"
"637","Houston","@","Tulane","W (44-16)","2009-10-17"
"731","Houston","","Southern Methodist","W (38-15)","2009-10-24"
"826","Houston","","Southern Mississippi","W (50-43)","2009-10-31"
"924","Houston","@","Tulsa","W (46-45)","2009-11-07"
"1129","Houston","","Memphis","W (55-14)","2009-11-21"
"1227","Houston","","Rice","W (73-14)","2009-11-28"
"158","Idaho","@","New Mexico State","W (21-6)","2009-09-05"
"239","Idaho","@","Washington","L (23-42)","2009-09-12"
"333","Idaho","","San Diego State","W (34-20)","2009-09-19"
"434","Idaho","@","Northern Illinois","W (34-31)","2009-09-26"
"638","Idaho","@","San Jose State","W (29-25)","2009-10-10"
"827","Idaho","@","Nevada","L (45-70)","2009-10-24"
"925","Idaho","","Louisiana Tech","W (35-34)","2009-10-31"
"1228","Idaho","","Utah State","L (49-52)","2009-11-28"
"159","Illinois","N","Missouri","L (9-37)","2009-09-05"
"240","Illinois","","Illinois State","W (45-17)","2009-09-12"
"334","Illinois","@","Ohio State","L (0-30)","2009-09-26"
"435","Illinois","","Penn State","L (17-35)","2009-10-03"
"537","Illinois","","Michigan State","L (14-24)","2009-10-10"
"639","Illinois","@","Indiana","L (14-27)","2009-10-17"
"732","Illinois","@","Purdue","L (14-24)","2009-10-24"
"828","Illinois","","Michigan","W (38-13)","2009-10-31"
"926","Illinois","@","Minnesota","W (35-32)","2009-11-07"
"1029","Illinois","","Northwestern","L (16-21)","2009-11-14"
"160","Indiana","","Eastern Kentucky","W (19-13)","2009-09-03"
"241","Indiana","","Western Michigan","W (23-19)","2009-09-12"
"436","Indiana","@","Michigan","L (33-36)","2009-09-26"
"538","Indiana","","Ohio State","L (14-33)","2009-10-03"
"640","Indiana","@","Virginia","L (7-47)","2009-10-10"
"829","Indiana","@","Northwestern","L (28-29)","2009-10-24"
"927","Indiana","@","Iowa","L (24-42)","2009-10-31"
"1030","Indiana","","Wisconsin","L (28-31)","2009-11-07"
"1130","Indiana","@","Penn State","L (20-31)","2009-11-14"
"1229","Indiana","","Purdue","L (21-38)","2009-11-21"
"161","Iowa State","","North Dakota State","W (34-17)","2009-09-03"
"242","Iowa State","","Iowa","L (3-35)","2009-09-12"
"335","Iowa State","@","Kent State","W (34-14)","2009-09-19"
"539","Iowa State","@","Kansas State","L (23-24)","2009-10-03"
"641","Iowa State","@","Kansas","L (36-41)","2009-10-10"
"830","Iowa State","@","Nebraska","W (9-7)","2009-10-24"
